course_id,course_code,course_name,enrollment_id,enrollment_status,start_date,completion_date,student_id,service_number,first_name,last_name,email,rank,student_status,company_name,contact_number,gender,date_of_birth
3,TAC-160,Tactics Reprehenderit 4,121,Completed,2026-01-05,2026-03-14,30,SN-2023-7515,Thabani,Ndlangamandla,thabani.ndlangamandla@shah.com,Recruit,Active,Company Saepe 36,+27 63 178 5129,Male,2004-07-05
5,LEA-358,Leadership Corrupti 3,122,Completed,2025-06-05,2025-08-18,30,SN-2023-7515,Thabani,Ndlangamandla,thabani.ndlangamandla@shah.com,Recruit,Active,Company Saepe 36,+27 63 178 5129,Male,2004-07-05
18,ENG-849,Engineering Natus 3,123,Completed,2025-01-20,2025-03-14,30,SN-2023-7515,Thabani,Ndlangamandla,thabani.ndlangamandla@shah.com,Recruit,Active,Company Saepe 36,+27 63 178 5129,Male,2004-07-05
11,INT-616,Intelligence Laboriosam 4,124,Completed,2025-02-07,2025-04-16,30,SN-2023-7515,Thabani,Ndlangamandla,thabani.ndlangamandla@shah.com,Recruit,Active,Company Saepe 36,+27 63 178 5129,Male,2004-07-05
11,INT-616,Intelligence Laboriosam 4,125,Failed,2025-09-16,2025-10-17,31,SN-2023-8074,Shaun,Nenzi,shaun.nenzi@white-hopkins.biz,Cadet,Active,Company Id 33,+27 84 318 7557,Male,1997-01-08
2,ENG-406,Engineering Impedit 2,126,Completed,2025-08-18,2025-10-21,31,SN-2023-8074,Shaun,Nenzi,shaun.nenzi@white-hopkins.biz,Cadet,Active,Company Id 33,+27 84 318 7557,Male,1997-01-08
6,INT-623,Intelligence Unde 1,127,Completed,2025-03-10,2025-04-22,31,SN-2023-8074,Shaun,Nenzi,shaun.nenzi@white-hopkins.biz,Cadet,Active,Company Id 33,+27 84 318 7557,Male,1997-01-08
8,TAC-839,Tactics Magni 2,128,Failed,2025-07-13,2025-08-30,32,SN-2020-3770,Zibuyile,Ncube,zibuyile.ncube@smith.com,Cadet,Active,Company Architecto 12,+27 73 588 9291,Female,1995-08-01
20,ENG-258,Engineering Deleniti 5,129,Completed,2025-01-15,2025-02-14,32,SN-2020-3770,Zibuyile,Ncube,zibuyile.ncube@smith.com,Cadet,Active,Company Architecto 12,+27 73 588 9291,Female,1995-08-01
5,LEA-358,Leadership Corrupti 3,130,Completed,2025-07-18,2025-09-11,32,SN-2020-3770,Zibuyile,Ncube,zibuyile.ncube@smith.com,Cadet,Active,Company Architecto 12,+27 73 588 9291,Female,1995-08-01
17,INT-234,Intelligence In 2,131,Completed,2025-02-25,2025-04-02,32,SN-2020-3770,Zibuyile,Ncube,zibuyile.ncube@smith.com,Cadet,Active,Company Architecto 12,+27 73 588 9291,Female,1995-08-01
15,LEA-49,Leadership Neque 4,132,Failed,2025-11-14,2025-12-17,33,SN-2024-6491,Nozibusiso,Sotobe,nozibusiso.sotobe@shandu.com,Private,Active,Company Saepe 36,+27 79 250 3978,Male,1997-01-23
10,TAC-354,Tactics Qui 4,133,Completed,2025-09-11,2025-10-18,33,SN-2024-6491,Nozibusiso,Sotobe,nozibusiso.sotobe@shandu.com,Private,Active,Company Saepe 36,+27 79 250 3978,Male,1997-01-23
1,INT-179,Intelligence Occaecati 4,134,Failed,2025-08-13,2025-10-01,33,SN-2024-6491,Nozibusiso,Sotobe,nozibusiso.sotobe@shandu.com,Private,Active,Company Saepe 36,+27 79 250 3978,Male,1997-01-23
24,TAC-593,Tactics Eligendi 4,135,Failed,2025-06-03,2025-07-19,33,SN-2024-6491,Nozibusiso,Sotobe,nozibusiso.sotobe@shandu.com,Private,Active,Company Saepe 36,+27 79 250 3978,Male,1997-01-23
23,INT-111,Intelligence Est 2,136,Failed,2025-02-10,2025-04-09,33,SN-2024-6491,Nozibusiso,Sotobe,nozibusiso.sotobe@shandu.com,Private,Active,Company Saepe 36,+27 79 250 3978,Male,1997-01-23
13,ENG-947,Engineering Quasi 2,137,Completed,2025-08-12,2025-09-19,34,SN-2021-6057,Joe,Macingwane,joe.macingwane@smith-payne.org,Private,Active,Company Sunt 93,+27 79 927 8765,Male,2007-02-19
16,INT-29,Intelligence Debitis 2,138,Completed,2025-01-24,2025-03-16,34,SN-2021-6057,Joe,Macingwane,joe.macingwane@smith-payne.org,Private,Active,Company Sunt 93,+27 79 927 8765,Male,2007-02-19
21,INT-540,Intelligence Pariatur 1,139,Completed,2025-09-14,2025-12-12,34,SN-2021-6057,Joe,Macingwane,joe.macingwane@smith-payne.org,Private,Active,Company Sunt 93,+27 79 927 8765,Male,2007-02-19
24,TAC-593,Tactics Eligendi 4,140,Completed,2026-01-08,2026-02-10,34,SN-2021-6057,Joe,Macingwane,joe.macingwane@smith-payne.org,Private,Active,Company Sunt 93,+27 79 927 8765,Male,2007-02-19
18,ENG-849,Engineering Natus 3,141,Completed,2025-09-28,2025-11-25,35,SN-2024-8792,Zanele,Nolan,zanele.nolan@lee-barber.org,Private,Active,Company Saepe 36,+27 72 213 1043,Female,2007-09-06
13,ENG-947,Engineering Quasi 2,142,Completed,2025-07-15,2025-10-07,35,SN-2024-8792,Zanele,Nolan,zanele.nolan@lee-barber.org,Private,Active,Company Saepe 36,+27 72 213 1043,Female,2007-09-06
16,INT-29,Intelligence Debitis 2,143,Completed,2025-08-22,2025-10-13,35,SN-2024-8792,Zanele,Nolan,zanele.nolan@lee-barber.org,Private,Active,Company Saepe 36,+27 72 213 1043,Female,2007-09-06
2,ENG-406,Engineering Impedit 2,144,Failed,2025-04-03,2025-07-01,35,SN-2024-8792,Zanele,Nolan,zanele.nolan@lee-barber.org,Private,Active,Company Saepe 36,+27 72 213 1043,Female,2007-09-06
18,ENG-849,Engineering Natus 3,145,Completed,2025-03-02,2025-04-24,36,SN-2022-805,Lerato,Silangwe,lerato.silangwe@mngadi.com,Cadet,Active,Company Id 33,+27 82 307 7403,Female,2003-02-01
21,INT-540,Intelligence Pariatur 1,146,Failed,2025-06-20,2025-08-16,36,SN-2022-805,Lerato,Silangwe,lerato.silangwe@mngadi.com,Cadet,Active,Company Id 33,+27 82 307 7403,Female,2003-02-01
15,LEA-49,Leadership Neque 4,147,Completed,2025-11-26,2026-01-23,36,SN-2022-805,Lerato,Silangwe,lerato.silangwe@mngadi.com,Cadet,Active,Company Id 33,+27 82 307 7403,Female,2003-02-01
12,TAC-960,Tactics Ipsa 3,148,Failed,2025-09-16,2025-10-19,37,SN-2022-5297,Luyanda,Bhensela,luyanda.bhensela@mgazi-mpanza.biz,Cadet,Active,Company Saepe 36,+27 82 170 7446,Female,2001-12-05
4,TAC-784,Tactics Harum 4,149,Completed,2025-09-29,2025-11-17,37,SN-2022-5297,Luyanda,Bhensela,luyanda.bhensela@mgazi-mpanza.biz,Cadet,Active,Company Saepe 36,+27 82 170 7446,Female,2001-12-05
11,INT-616,Intelligence Laboriosam 4,150,Completed,2025-07-05,2025-09-26,37,SN-2022-5297,Luyanda,Bhensela,luyanda.bhensela@mgazi-mpanza.biz,Cadet,Active,Company Saepe 36,+27 82 170 7446,Female,2001-12-05
3,TAC-160,Tactics Reprehenderit 4,151,Completed,2025-06-11,2025-08-22,37,SN-2022-5297,Luyanda,Bhensela,luyanda.bhensela@mgazi-mpanza.biz,Cadet,Active,Company Saepe 36,+27 82 170 7446,Female,2001-12-05
21,INT-540,Intelligence Pariatur 1,152,Completed,2025-10-16,2025-12-20,38,SN-2021-8310,Natasha,Gina,natasha.gina@mbulaze-ngcamu.com,Recruit,Active,Company Adipisci 10,+27 63 560 3634,Male,2002-05-24
20,ENG-258,Engineering Deleniti 5,153,Failed,2025-03-05,2025-05-21,38,SN-2021-8310,Natasha,Gina,natasha.gina@mbulaze-ngcamu.com,Recruit,Active,Company Adipisci 10,+27 63 560 3634,Male,2002-05-24
18,ENG-849,Engineering Natus 3,154,Completed,2025-06-16,2025-09-14,38,SN-2021-8310,Natasha,Gina,natasha.gina@mbulaze-ngcamu.com,Recruit,Active,Company Adipisci 10,+27 63 560 3634,Male,2002-05-24
4,TAC-784,Tactics Harum 4,155,Completed,2025-12-18,2026-01-29,38,SN-2021-8310,Natasha,Gina,natasha.gina@mbulaze-ngcamu.com,Recruit,Active,Company Adipisci 10,+27 63 560 3634,Male,2002-05-24
1,INT-179,Intelligence Occaecati 4,156,Failed,2025-01-25,2025-03-08,38,SN-2021-8310,Natasha,Gina,natasha.gina@mbulaze-ngcamu.com,Recruit,Active,Company Adipisci 10,+27 63 560 3634,Male,2002-05-24
4,TAC-784,Tactics Harum 4,157,Failed,2025-11-01,2026-01-06,39,SN-2022-3940,Lerato,Juqula,lerato.juqula@sykes.net,Cadet,Active,Company Sunt 93,+27 71 689 2778,Female,2001-12-11
27,TAC-105,Tactics Odio 3,158,Failed,2025-03-26,2025-05-08,39,SN-2022-3940,Lerato,Juqula,lerato.juqula@sykes.net,Cadet,Active,Company Sunt 93,+27 71 689 2778,Female,2001-12-11
21,INT-540,Intelligence Pariatur 1,159,Completed,2025-08-18,2025-10-10,39,SN-2022-3940,Lerato,Juqula,lerato.juqula@sykes.net,Cadet,Active,Company Sunt 93,+27 71 689 2778,Female,2001-12-11
20,ENG-258,Engineering Deleniti 5,160,Completed,2025-11-01,2026-01-11,40,SN-2022-6714,Sandile,Williamson,sandile.williamson@mayise-mathula.org,Cadet,Active,Company Saepe 36,+27 81 908 1542,Female,1998-05-05
24,TAC-593,Tactics Eligendi 4,161,Failed,2025-07-26,2025-10-23,40,SN-2022-6714,Sandile,Williamson,sandile.williamson@mayise-mathula.org,Cadet,Active,Company Saepe 36,+27 81 908 1542,Female,1998-05-05
8,TAC-839,Tactics Magni 2,162,Failed,2025-08-27,2025-11-22,40,SN-2022-6714,Sandile,Williamson,sandile.williamson@mayise-mathula.org,Cadet,Active,Company Saepe 36,+27 81 908 1542,Female,1998-05-05
24,TAC-593,Tactics Eligendi 4,163,Failed,2025-04-17,2025-06-30,41,SN-2023-6653,Colin,O'Brien,colin.o'brien@taylor-webster.info,Cadet,Active,Company Saepe 36,+27 84 988 6704,Female,2001-02-20
2,ENG-406,Engineering Impedit 2,164,Failed,2025-11-16,2026-02-02,41,SN-2023-6653,Colin,O'Brien,colin.o'brien@taylor-webster.info,Cadet,Active,Company Saepe 36,+27 84 988 6704,Female,2001-02-20
13,ENG-947,Engineering Quasi 2,165,Completed,2025-04-07,2025-05-21,41,SN-2023-6653,Colin,O'Brien,colin.o'brien@taylor-webster.info,Cadet,Active,Company Saepe 36,+27 84 988 6704,Female,2001-02-20
20,ENG-258,Engineering Deleniti 5,166,Completed,2025-12-23,2026-01-26,41,SN-2023-6653,Colin,O'Brien,colin.o'brien@taylor-webster.info,Cadet,Active,Company Saepe 36,+27 84 988 6704,Female,2001-02-20
4,TAC-784,Tactics Harum 4,167,Completed,2025-11-05,2026-01-11,41,SN-2023-6653,Colin,O'Brien,colin.o'brien@taylor-webster.info,Cadet,Active,Company Saepe 36,+27 84 988 6704,Female,2001-02-20
21,INT-540,Intelligence Pariatur 1,168,Completed,2025-06-14,2025-07-22,42,SN-2025-700,Riaan,Simpson,riaan.simpson@ntombela-mpungose.com,Private,Active,Company Sunt 93,+27 62 421 5575,Female,2007-06-09
19,WEA-297,Weapons Doloremque 4,169,Completed,2025-09-12,2025-11-01,42,SN-2025-700,Riaan,Simpson,riaan.simpson@ntombela-mpungose.com,Private,Active,Company Sunt 93,+27 62 421 5575,Female,2007-06-09
29,ENG-19,Engineering Similique 1,170,Completed,2025-09-10,2025-12-08,42,SN-2025-700,Riaan,Simpson,riaan.simpson@ntombela-mpungose.com,Private,Active,Company Sunt 93,+27 62 421 5575,Female,2007-06-09
20,ENG-258,Engineering Deleniti 5,171,Completed,2026-01-03,2026-02-23,43,SN-2023-1500,Shaun,Warner,shaun.warner@nzuza-khathini.com,Recruit,Active,Company Adipisci 10,+27 78 877 8145,Female,1999-07-02
16,INT-29,Intelligence Debitis 2,172,Completed,2025-11-30,2026-02-09,43,SN-2023-1500,Shaun,Warner,shaun.warner@nzuza-khathini.com,Recruit,Active,Company Adipisci 10,+27 78 877 8145,Female,1999-07-02
11,INT-616,Intelligence Laboriosam 4,173,Completed,2025-06-19,2025-08-26,43,SN-2023-1500,Shaun,Warner,shaun.warner@nzuza-khathini.com,Recruit,Active,Company Adipisci 10,+27 78 877 8145,Female,1999-07-02
10,TAC-354,Tactics Qui 4,174,Failed,2025-05-12,2025-07-03,44,SN-2023-382,Willem,Mhayise,willem.mhayise@mnyamande.com,Recruit,Active,Company Id 33,+27 71 380 6301,Female,1997-09-19
14,INT-386,Intelligence Consequatur 5,175,Completed,2026-01-11,2026-02-16,44,SN-2023-382,Willem,Mhayise,willem.mhayise@mnyamande.com,Recruit,Active,Company Id 33,+27 71 380 6301,Female,1997-09-19
19,WEA-297,Weapons Doloremque 4,176,Completed,2025-03-23,2025-05-11,44,SN-2023-382,Willem,Mhayise,willem.mhayise@mnyamande.com,Recruit,Active,Company Id 33,+27 71 380 6301,Female,1997-09-19
22,INT-17,Intelligence Assumenda 2,177,Completed,2025-07-08,2025-08-19,44,SN-2023-382,Willem,Mhayise,willem.mhayise@mnyamande.com,Recruit,Active,Company Id 33,+27 71 380 6301,Female,1997-09-19
12,TAC-960,Tactics Ipsa 3,178,Failed,2026-01-02,2026-02-07,45,SN-2024-2040,Thalente,Yengwa,thalente.yengwa@maphalala.com,Recruit,Active,Company Saepe 36,+27 82 949 7925,Male,2003-06-27
8,TAC-839,Tactics Magni 2,179,Completed,2025-03-04,2025-04-08,45,SN-2024-2040,Thalente,Yengwa,thalente.yengwa@maphalala.com,Recruit,Active,Company Saepe 36,+27 82 949 7925,Male,2003-06-27
6,INT-623,Intelligence Unde 1,180,Failed,2025-05-07,2025-08-02,45,SN-2024-2040,Thalente,Yengwa,thalente.yengwa@maphalala.com,Recruit,Active,Company Saepe 36,+27 82 949 7925,Male,2003-06-27
10,TAC-354,Tactics Qui 4,181,Completed,2025-01-20,2025-03-19,45,SN-2024-2040,Thalente,Yengwa,thalente.yengwa@maphalala.com,Recruit,Active,Company Saepe 36,+27 82 949 7925,Male,2003-06-27
10,TAC-354,Tactics Qui 4,182,Completed,2025-08-23,2025-09-24,46,SN-2022-6138,Jill,Dlamini,jill.dlamini@newton.com,Cadet,Active,Company Saepe 36,+27 81 646 8606,Female,2000-12-03
15,LEA-49,Leadership Neque 4,183,Completed,2025-09-07,2025-10-31,46,SN-2022-6138,Jill,Dlamini,jill.dlamini@newton.com,Cadet,Active,Company Saepe 36,+27 81 646 8606,Female,2000-12-03
29,ENG-19,Engineering Similique 1,184,Completed,2025-09-03,2025-10-14,46,SN-2022-6138,Jill,Dlamini,jill.dlamini@newton.com,Cadet,Active,Company Saepe 36,+27 81 646 8606,Female,2000-12-03
23,INT-111,Intelligence Est 2,185,Completed,2025-07-30,2025-09-23,46,SN-2022-6138,Jill,Dlamini,jill.dlamini@newton.com,Cadet,Active,Company Saepe 36,+27 81 646 8606,Female,2000-12-03
10,TAC-354,Tactics Qui 4,186,Failed,2025-09-04,2025-12-02,47,SN-2022-4664,Thomas,Jones,thomas.jones@silangwe.biz,Private,Active,Company Saepe 36,+27 60 290 6214,Female,1996-05-05
14,INT-386,Intelligence Consequatur 5,187,Completed,2025-10-08,2025-12-23,47,SN-2022-4664,Thomas,Jones,thomas.jones@silangwe.biz,Private,Active,Company Saepe 36,+27 60 290 6214,Female,1996-05-05
1,INT-179,Intelligence Occaecati 4,188,Completed,2025-05-11,2025-07-18,47,SN-2022-4664,Thomas,Jones,thomas.jones@silangwe.biz,Private,Active,Company Saepe 36,+27 60 290 6214,Female,1996-05-05
18,ENG-849,Engineering Natus 3,189,Failed,2025-12-19,2026-03-11,48,SN-2021-5026,Josephine,Mavela,josephine.mavela@khosini.com,Recruit,Active,Company Adipisci 10,+27 76 972 9243,Female,1998-12-17
3,TAC-160,Tactics Reprehenderit 4,190,Completed,2025-11-11,2026-02-04,48,SN-2021-5026,Josephine,Mavela,josephine.mavela@khosini.com,Recruit,Active,Company Adipisci 10,+27 76 972 9243,Female,1998-12-17
25,LEA-987,Leadership Corporis 2,191,Completed,2025-12-11,2026-02-05,48,SN-2021-5026,Josephine,Mavela,josephine.mavela@khosini.com,Recruit,Active,Company Adipisci 10,+27 76 972 9243,Female,1998-12-17
7,TAC-12,Tactics Cumque 1,192,Failed,2025-09-30,2025-10-30,48,SN-2021-5026,Josephine,Mavela,josephine.mavela@khosini.com,Recruit,Active,Company Adipisci 10,+27 76 972 9243,Female,1998-12-17
28,TAC-550,Tactics Cumque 1,193,Failed,2026-01-01,2026-02-11,48,SN-2021-5026,Josephine,Mavela,josephine.mavela@khosini.com,Recruit,Active,Company Adipisci 10,+27 76 972 9243,Female,1998-12-17
12,TAC-960,Tactics Ipsa 3,194,Failed,2025-02-26,2025-04-25,49,SN-2025-2649,Nyasha,Pillay,nyasha.pillay@wright-ford.org,Private,Active,Company Adipisci 10,+27 78 818 4848,Male,2004-12-01
18,ENG-849,Engineering Natus 3,195,Completed,2025-11-05,2026-01-04,49,SN-2025-2649,Nyasha,Pillay,nyasha.pillay@wright-ford.org,Private,Active,Company Adipisci 10,+27 78 818 4848,Male,2004-12-01
2,ENG-406,Engineering Impedit 2,196,Completed,2025-11-21,2025-12-29,49,SN-2025-2649,Nyasha,Pillay,nyasha.pillay@wright-ford.org,Private,Active,Company Adipisci 10,+27 78 818 4848,Male,2004-12-01
29,ENG-19,Engineering Similique 1,197,Completed,2025-07-23,2025-10-02,50,SN-2022-8979,Riaan,Naidoo,riaan.naidoo@mshibe-mafulela.com,Private,Active,Company Id 33,+27 62 446 4363,Female,2006-07-24
16,INT-29,Intelligence Debitis 2,198,Failed,2025-09-04,2025-11-18,50,SN-2022-8979,Riaan,Naidoo,riaan.naidoo@mshibe-mafulela.com,Private,Active,Company Id 33,+27 62 446 4363,Female,2006-07-24
7,TAC-12,Tactics Cumque 1,199,Failed,2025-08-16,2025-09-22,50,SN-2022-8979,Riaan,Naidoo,riaan.naidoo@mshibe-mafulela.com,Private,Active,Company Id 33,+27 62 446 4363,Female,2006-07-24
4,TAC-784,Tactics Harum 4,200,Completed,2025-12-20,2026-02-24,50,SN-2022-8979,Riaan,Naidoo,riaan.naidoo@mshibe-mafulela.com,Private,Active,Company Id 33,+27 62 446 4363,Female,2006-07-24
8,TAC-839,Tactics Magni 2,201,Completed,2025-10-17,2025-11-29,51,SN-2023-2070,Lerato,Ncube,lerato.ncube@curtis.org,Cadet,Active,Company Architecto 12,+27 72 724 1873,Male,2002-01-07
30,ENG-671,Engineering Eum 4,202,Completed,2025-08-14,2025-11-12,51,SN-2023-2070,Lerato,Ncube,lerato.ncube@curtis.org,Cadet,Active,Company Architecto 12,+27 72 724 1873,Male,2002-01-07
26,WEA-874,Weapons Odit 3,203,Completed,2025-09-08,2025-12-01,51,SN-2023-2070,Lerato,Ncube,lerato.ncube@curtis.org,Cadet,Active,Company Architecto 12,+27 72 724 1873,Male,2002-01-07
23,INT-111,Intelligence Est 2,204,Completed,2025-11-14,2026-01-07,51,SN-2023-2070,Lerato,Ncube,lerato.ncube@curtis.org,Cadet,Active,Company Architecto 12,+27 72 724 1873,Male,2002-01-07
28,TAC-550,Tactics Cumque 1,205,Failed,2025-04-27,2025-06-27,51,SN-2023-2070,Lerato,Ncube,lerato.ncube@curtis.org,Cadet,Active,Company Architecto 12,+27 72 724 1873,Male,2002-01-07
15,LEA-49,Leadership Neque 4,206,Failed,2025-08-09,2025-09-25,52,SN-2025-8928,Toby,Mcwaye,toby.mcwaye@gence-khathide.info,Recruit,Active,Company Architecto 12,+27 62 191 3487,Male,2002-09-03
22,INT-17,Intelligence Assumenda 2,207,Failed,2025-10-02,2025-11-19,52,SN-2025-8928,Toby,Mcwaye,toby.mcwaye@gence-khathide.info,Recruit,Active,Company Architecto 12,+27 62 191 3487,Male,2002-09-03
24,TAC-593,Tactics Eligendi 4,208,Completed,2025-06-27,2025-09-18,52,SN-2025-8928,Toby,Mcwaye,toby.mcwaye@gence-khathide.info,Recruit,Active,Company Architecto 12,+27 62 191 3487,Male,2002-09-03
2,ENG-406,Engineering Impedit 2,209,Completed,2025-04-23,2025-06-11,52,SN-2025-8928,Toby,Mcwaye,toby.mcwaye@gence-khathide.info,Recruit,Active,Company Architecto 12,+27 62 191 3487,Male,2002-09-03
16,INT-29,Intelligence Debitis 2,210,Failed,2025-09-27,2025-11-04,52,SN-2025-8928,Toby,Mcwaye,toby.mcwaye@gence-khathide.info,Recruit,Active,Company Architecto 12,+27 62 191 3487,Male,2002-09-03
15,LEA-49,Leadership Neque 4,211,Failed,2025-02-11,2025-03-22,53,SN-2021-6907,Gary,Sibeko,gary.sibeko@mhlabandlovu.org,Recruit,Active,Company Sunt 93,+27 79 461 5276,Male,2000-01-07
16,INT-29,Intelligence Debitis 2,212,Completed,2025-10-28,2025-12-12,53,SN-2021-6907,Gary,Sibeko,gary.sibeko@mhlabandlovu.org,Recruit,Active,Company Sunt 93,+27 79 461 5276,Male,2000-01-07
3,TAC-160,Tactics Reprehenderit 4,213,Completed,2025-05-24,2025-08-12,53,SN-2021-6907,Gary,Sibeko,gary.sibeko@mhlabandlovu.org,Recruit,Active,Company Sunt 93,+27 79 461 5276,Male,2000-01-07
14,INT-386,Intelligence Consequatur 5,214,Failed,2025-10-09,2025-12-25,53,SN-2021-6907,Gary,Sibeko,gary.sibeko@mhlabandlovu.org,Recruit,Active,Company Sunt 93,+27 79 461 5276,Male,2000-01-07
23,INT-111,Intelligence Est 2,215,Completed,2025-09-27,2025-12-25,53,SN-2021-6907,Gary,Sibeko,gary.sibeko@mhlabandlovu.org,Recruit,Active,Company Sunt 93,+27 79 461 5276,Male,2000-01-07
12,TAC-960,Tactics Ipsa 3,216,Completed,2025-06-13,2025-07-13,54,SN-2024-1925,Mohammed,Gagashe,mohammed.gagashe@phathwayo-maphindela.net,Recruit,Active,Company Adipisci 10,+27 76 325 4340,Male,2007-02-12
14,INT-386,Intelligence Consequatur 5,217,Completed,2025-12-20,2026-01-27,54,SN-2024-1925,Mohammed,Gagashe,mohammed.gagashe@phathwayo-maphindela.net,Recruit,Active,Company Adipisci 10,+27 76 325 4340,Male,2007-02-12
16,INT-29,Intelligence Debitis 2,218,Failed,2025-11-29,2026-02-02,54,SN-2024-1925,Mohammed,Gagashe,mohammed.gagashe@phathwayo-maphindela.net,Recruit,Active,Company Adipisci 10,+27 76 325 4340,Male,2007-02-12
3,TAC-160,Tactics Reprehenderit 4,219,Completed,2025-09-05,2025-11-02,55,SN-2021-6497,Oliver,Gordon,oliver.gordon@morton.com,Private,Active,Company Saepe 36,+27 62 329 3847,Female,1996-06-11
2,ENG-406,Engineering Impedit 2,220,Failed,2025-07-26,2025-09-19,55,SN-2021-6497,Oliver,Gordon,oliver.gordon@morton.com,Private,Active,Company Saepe 36,+27 62 329 3847,Female,1996-06-11
16,INT-29,Intelligence Debitis 2,221,Completed,2025-05-20,2025-07-08,55,SN-2021-6497,Oliver,Gordon,oliver.gordon@morton.com,Private,Active,Company Saepe 36,+27 62 329 3847,Female,1996-06-11
27,TAC-105,Tactics Odio 3,222,Completed,2025-03-08,2025-06-04,55,SN-2021-6497,Oliver,Gordon,oliver.gordon@morton.com,Private,Active,Company Saepe 36,+27 62 329 3847,Female,1996-06-11
20,ENG-258,Engineering Deleniti 5,223,Completed,2025-02-27,2025-03-31,55,SN-2021-6497,Oliver,Gordon,oliver.gordon@morton.com,Private,Active,Company Saepe 36,+27 62 329 3847,Female,1996-06-11
17,INT-234,Intelligence In 2,224,Completed,2025-10-07,2025-12-03,56,SN-2025-6182,Bethany,Mbatha,bethany.mbatha@hawkins-barnes.net,Private,Active,Company Sunt 93,+27 79 222 3098,Male,2001-08-20
13,ENG-947,Engineering Quasi 2,225,Completed,2025-09-23,2025-11-18,56,SN-2025-6182,Bethany,Mbatha,bethany.mbatha@hawkins-barnes.net,Private,Active,Company Sunt 93,+27 79 222 3098,Male,2001-08-20
8,TAC-839,Tactics Magni 2,226,Failed,2025-08-30,2025-10-16,56,SN-2025-6182,Bethany,Mbatha,bethany.mbatha@hawkins-barnes.net,Private,Active,Company Sunt 93,+27 79 222 3098,Male,2001-08-20
4,TAC-784,Tactics Harum 4,227,Failed,2025-08-16,2025-10-28,57,SN-2022-7775,Riaan,Bikwayo,riaan.bikwayo@cooper.com,Recruit,Active,Company Architecto 12,+27 76 825 6390,Female,1999-05-02
16,INT-29,Intelligence Debitis 2,228,Completed,2025-07-13,2025-08-15,57,SN-2022-7775,Riaan,Bikwayo,riaan.bikwayo@cooper.com,Recruit,Active,Company Architecto 12,+27 76 825 6390,Female,1999-05-02
1,INT-179,Intelligence Occaecati 4,229,Completed,2025-10-08,2025-12-31,57,SN-2022-7775,Riaan,Bikwayo,riaan.bikwayo@cooper.com,Recruit,Active,Company Architecto 12,+27 76 825 6390,Female,1999-05-02
2,ENG-406,Engineering Impedit 2,230,Failed,2025-04-21,2025-06-06,57,SN-2022-7775,Riaan,Bikwayo,riaan.bikwayo@cooper.com,Recruit,Active,Company Architecto 12,+27 76 825 6390,Female,1999-05-02
28,TAC-550,Tactics Cumque 1,231,Completed,2025-09-06,2025-11-05,57,SN-2022-7775,Riaan,Bikwayo,riaan.bikwayo@cooper.com,Recruit,Active,Company Architecto 12,+27 76 825 6390,Female,1999-05-02
25,LEA-987,Leadership Corporis 2,232,Completed,2025-11-12,2025-12-31,58,SN-2021-2159,Mcebisi,Nzama,mcebisi.nzama@whittaker-wood.com,Cadet,Active,Company Id 33,+27 78 965 8297,Male,2002-01-08
30,ENG-671,Engineering Eum 4,233,Completed,2025-04-20,2025-07-19,58,SN-2021-2159,Mcebisi,Nzama,mcebisi.nzama@whittaker-wood.com,Cadet,Active,Company Id 33,+27 78 965 8297,Male,2002-01-08
10,TAC-354,Tactics Qui 4,234,Failed,2025-05-12,2025-08-04,58,SN-2021-2159,Mcebisi,Nzama,mcebisi.nzama@whittaker-wood.com,Cadet,Active,Company Id 33,+27 78 965 8297,Male,2002-01-08
29,ENG-19,Engineering Similique 1,235,Completed,2025-07-20,2025-09-30,58,SN-2021-2159,Mcebisi,Nzama,mcebisi.nzama@whittaker-wood.com,Cadet,Active,Company Id 33,+27 78 965 8297,Male,2002-01-08
